id_estado,Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Significancia,Fuente
3,1410823396585,3.0,0.0,"43 km E of Fort Bidwell, California",41.8807,-119.6283,earthquake,reviewed,0,139,nn
3,1410786961320,2.9,0.0,"43 km E of Fort Bidwell, California",41.8721,-119.6329,earthquake,reviewed,0,129,nn
3,1410762086511,2.6,0.4,"42 km E of Fort Bidwell, California",41.882,-119.6363,earthquake,reviewed,0,104,nn
3,1410754835253,3.5,1.3,"43 km E of Fort Bidwell, California",41.87,-119.6323,earthquake,reviewed,0,188,nn
3,1410749331982,2.8,0.4,"43 km E of Fort Bidwell, California",41.8763,-119.6317,earthquake,reviewed,0,121,nn
3,1410464044883,2.5,0.0,"42 km E of Fort Bidwell, California",41.8905,-119.6387,earthquake,reviewed,0,96,nn
3,1410348552397,2.5,2.3,"42 km E of Fort Bidwell, California",41.8804,-119.6381,earthquake,reviewed,0,96,nn
3,1410301527087,2.7,1.6,"42 km E of Fort Bidwell, California",41.8821,-119.6356,earthquake,reviewed,0,112,nn
3,1410208885722,2.8,0.154,"43 km E of Fort Bidwell, California",41.8946,-119.6295,earthquake,reviewed,0,121,nn
3,1409931584065,2.5,0.5,"42 km E of Fort Bidwell, California",41.882,-119.6405,earthquake,reviewed,0,96,nn
3,1409820721220,2.56,2.193,"7 km NNE of Government Camp, Oregon",45.3665,-121.7138333,earthquake,reviewed,0,102,uw
3,1409743675016,2.8,0.0,"43 km E of Fort Bidwell, California",41.8906,-119.6294,earthquake,reviewed,0,121,nn
3,1409350499402,2.8,3.1,"42 km E of Fort Bidwell, California",41.885,-119.6434,earthquake,reviewed,0,121,nn
3,1409347271877,2.74,9.4074,"41 km E of Fort Bidwell, California",41.8716,-119.6477,earthquake,reviewed,0,116,nn
3,1409334451640,3.0,1.4,"42 km E of Fort Bidwell, California",41.8871,-119.6407,earthquake,reviewed,0,138,nn
3,1409315487960,2.5,0.0,"42 km E of Fort Bidwell, California",41.8726,-119.6433,earthquake,reviewed,0,96,nn
3,1409314024261,2.6,8.0,"42 km E of Fort Bidwell, California",41.8777,-119.6383,earthquake,reviewed,0,104,nn
3,1409305672450,3.1,1.9,"42 km E of Fort Bidwell, California",41.8789,-119.6349,earthquake,reviewed,0,148,nn
3,1409302018442,3.8,2.0,Nevada,41.8691,-119.6311,earthquake,reviewed,0,223,nn
3,1409072659199,3.1,0.0,"43 km E of Fort Bidwell, California",41.8905,-119.6292,earthquake,reviewed,0,151,nn
3,1409072576640,2.5,15.1,"41 km E of Fort Bidwell, California",41.8611,-119.6468,earthquake,reviewed,0,96,nn
3,1408824999933,2.5,0.4,"43 km E of Fort Bidwell, California",41.8934,-119.6346,earthquake,reviewed,0,96,nn
3,1408811695240,2.6,0.0,"43 km E of Fort Bidwell, California",41.8997,-119.6338,earthquake,reviewed,0,104,nn
3,1408803877548,3.1,1.6,"43 km E of Fort Bidwell, California",41.8971,-119.6293,earthquake,reviewed,0,148,nn
3,1408731715052,2.8,2.6,"43 km E of Fort Bidwell, California",41.8972,-119.6344,earthquake,reviewed,0,121,nn
3,1408657571233,3.2,1.1,"43 km E of Fort Bidwell, California",41.8914,-119.6306,earthquake,reviewed,0,158,nn
3,1408540222641,2.6,0.0,"43 km E of Fort Bidwell, California",41.8909,-119.6337,earthquake,reviewed,0,104,nn
3,1408475680171,3.1,3.4,Nevada,41.8833,-119.6352,earthquake,reviewed,0,148,nn
3,1408475649358,2.6,1.1,"42 km E of Fort Bidwell, California",41.8989,-119.636,earthquake,reviewed,0,104,nn
3,1408458437896,2.7,0.0,"43 km E of Fort Bidwell, California",41.8926,-119.6347,earthquake,reviewed,0,112,nn
3,1408453558075,2.5,0.0,"43 km E of Fort Bidwell, California",41.8807,-119.6319,earthquake,reviewed,0,96,nn
3,1408453488317,2.8,0.0,"43 km E of Fort Bidwell, California",41.8888,-119.6346,earthquake,reviewed,0,121,nn
3,1408450719225,2.5,0.0,"43 km E of Fort Bidwell, California",41.8646,-119.6215,earthquake,reviewed,0,96,nn
3,1408439596404,3.4,1.3,"43 km E of Fort Bidwell, California",41.8946,-119.6309,earthquake,reviewed,0,178,nn
3,1408435418926,3.0,1.4,"42 km E of Fort Bidwell, California",41.857,-119.635,earthquake,reviewed,0,138,nn
3,1408430765193,3.2,0.7,Nevada,41.8897,-119.6262,earthquake,reviewed,0,158,nn
3,1408426154635,2.5,0.0,"42 km E of Fort Bidwell, California",41.8892,-119.6373,earthquake,reviewed,0,96,nn
3,1408421791024,2.6,0.2,"43 km E of Fort Bidwell, California",41.8853,-119.631,earthquake,reviewed,0,104,nn
3,1408420834690,3.6,0.0,"42 km E of Fort Bidwell, California",41.8677,-119.6406,earthquake,reviewed,0,200,nn
3,1408408616514,3.3,1.8,"44 km E of Fort Bidwell, California",41.8832,-119.6118,earthquake,reviewed,0,168,nn
3,1408407857239,2.6,0.0,"43 km E of Fort Bidwell, California",41.8759,-119.6322,earthquake,reviewed,0,104,nn
3,1408405196592,2.7,0.5,"42 km E of Fort Bidwell, California",41.8839,-119.6349,earthquake,reviewed,0,112,nn
3,1407701840292,2.5,1.1,"41 km E of Fort Bidwell, California",41.9295,-119.6558,earthquake,reviewed,0,96,nn
3,1407295881270,2.8,0.5,"42 km E of Fort Bidwell, California",41.8822,-119.6417,earthquake,reviewed,0,121,nn
3,1407278682980,2.9,0.0,"42 km E of Fort Bidwell, California",41.8822,-119.6346,earthquake,reviewed,0,129,nn
3,1407227444945,3.2,0.4,"42 km E of Fort Bidwell, California",41.8864,-119.6405,earthquake,reviewed,0,158,nn
3,1407208864283,2.7,0.0,"42 km E of Fort Bidwell, California",41.8683,-119.6367,earthquake,reviewed,0,112,nn
3,1406888255272,2.84,0.0,"43 km E of Fort Bidwell, California",41.8836,-119.6325,earthquake,reviewed,0,124,nn
3,1406888032826,3.0,0.0,"43 km E of Fort Bidwell, California",41.8527,-119.6274,earthquake,reviewed,0,138,nn
3,1406169649066,3.1,1.4,"42 km E of Fort Bidwell, California",41.9329,-119.6472,earthquake,reviewed,0,148,nn
3,1406166586092,2.8,1.0,"42 km E of Fort Bidwell, California",41.8777,-119.6378,earthquake,reviewed,0,122,nn
3,1406098479716,2.6,0.8,"42 km E of Fort Bidwell, California",41.8719,-119.6356,earthquake,reviewed,0,104,nn
3,1406088723898,2.5,1.8,"42 km E of Fort Bidwell, California",41.8917,-119.6406,earthquake,reviewed,0,96,nn
3,1405914684238,2.7,0.0,"44 km E of Fort Bidwell, California",41.8782,-119.6101,earthquake,reviewed,0,112,nn
3,1405720358087,2.6,0.2,"41 km ENE of Fort Bidwell, California",41.9422,-119.6573,earthquake,reviewed,0,104,nn
3,1405637610897,2.5,0.0,"42 km ENE of Fort Bidwell, California",41.9425,-119.6515,earthquake,reviewed,0,96,nn
3,1405377575464,2.7,13.2,"42 km E of Fort Bidwell, California",41.8785,-119.6411,earthquake,reviewed,0,112,nn
3,1405377306650,2.53,-1.465,"5 km NW of Bend, Oregon",44.0958333,-121.3558333,explosion,reviewed,0,98,uw
3,1405322952790,2.8,2.1,"41 km ENE of Fort Bidwell, California",41.9756,-119.6802,earthquake,reviewed,0,121,nn
3,1405231685279,2.7,0.0,"42 km ENE of Fort Bidwell, California",41.9517,-119.6582,earthquake,reviewed,0,112,nn
3,1405183903522,3.0,4.7,"41 km E of Fort Bidwell, California",41.9314,-119.6644,earthquake,reviewed,0,138,nn
3,1398052216020,2.64,12.306,"32 km WNW of Denio, Nevada",42.068,-119.0115,earthquake,reviewed,0,107,uw
3,1398004760610,2.86,12.356,"33 km WNW of Denio, Nevada",42.0795,-119.026,earthquake,reviewed,0,126,uw
3,1397855060110,2.83,-1.533,"6 km SE of Bend, Oregon",44.0218333,-121.2465,explosion,reviewed,0,123,uw
3,1395949501880,2.78,-1.385,"26 km WSW of Sisters, Oregon",44.1825,-121.8436667,explosion,reviewed,0,119,uw
3,1389825356760,2.52,-1.48,"11 km SSE of Prospect, Oregon",42.6513333,-122.4476667,explosion,reviewed,0,98,uw
3,1387937230400,2.69,7.014,"45 km ENE of Silver Lake, Oregon",43.2286667,-120.5051667,earthquake,reviewed,0,111,uw
3,1386713342080,2.64,-1.334,"5 km NNW of Burns, Oregon",43.637,-119.0785,explosion,reviewed,0,107,uw
3,1376501729520,2.73,6.207,"0 km S of Government Camp, Oregon",45.2976667,-121.7538333,earthquake,reviewed,0,115,uw
3,1370792062860,2.75,-1.585,"48 km NNE of Prospect, Oregon",43.1558333,-122.256,explosion,reviewed,0,116,uw
3,1367533668170,2.65,0.139,"12 km SE of Lakeview, Oregon",42.103,-120.2481667,earthquake,reviewed,0,108,uw
3,1367351142060,2.64,-1.924,"43 km ESE of Deschutes River Woods, Oregon",43.7778333,-120.9086667,explosion,reviewed,0,107,uw
3,1364244929860,2.67,3.183,"14 km ENE of Butte Falls, Oregon",42.6021667,-122.4066667,earthquake,reviewed,0,110,uw
3,1364153293640,2.68,7.924,"15 km ENE of Butte Falls, Oregon",42.6173333,-122.4046667,earthquake,reviewed,0,110,uw
3,1364150765000,2.58,4.504,"15 km ENE of Butte Falls, Oregon",42.618,-122.4006667,earthquake,reviewed,0,102,uw
3,1364128134440,2.54,7.854,"15 km ENE of Butte Falls, Oregon",42.6138333,-122.4015,earthquake,reviewed,0,99,uw
3,1364125144590,3.1,14.394,"14 km ENE of Butte Falls, Oregon",42.612,-122.4101667,earthquake,reviewed,0,148,uw
3,1364112011180,2.62,8.154,"15 km ENE of Butte Falls, Oregon",42.6213333,-122.4033333,earthquake,reviewed,0,106,uw
3,1354217736870,2.66,-1.338,"3 km E of Bend, Oregon",44.0563333,-121.2733333,explosion,reviewed,0,109,uw
3,1354143685010,2.51,-1.338,"5 km ESE of Bend, Oregon",44.0433333,-121.2476667,explosion,reviewed,0,97,uw
3,1353365506190,2.56,-1.188,"17 km W of Three Rivers, Oregon",43.7941667,-121.6835,earthquake,reviewed,0,102,uw
3,1349910569380,2.55,-1.465,"4 km NNW of Bend, Oregon",44.092,-121.3346667,explosion,reviewed,0,100,uw
3,1347080265180,3.54,23.81,"8 km N of Scotts Mills, Oregon",45.1205,-122.6896667,earthquake,reviewed,0,528,uw
3,1333905387980,2.66,4.508,"7 km S of Wapanitia, Oregon",45.1853333,-121.7085,earthquake,reviewed,0,111,uw
3,1323380072980,2.5,-1.539,"12 km ESE of La Pine, Oregon",43.6275,-121.3613333,explosion,reviewed,0,96,uw
3,1318940730850,2.9,20.155,"12 km ESE of Maupin, Oregon",45.1231667,-120.9386667,earthquake,reviewed,0,129,uw
3,1314036241840,2.6,-1.095,"6 km NW of Warm Springs, Oregon",44.8016667,-121.3235,explosion,reviewed,0,104,uw
3,1312589120160,2.8,7.158,"15 km ENE of Butte Falls, Oregon",42.6163333,-122.4006667,earthquake,reviewed,0,121,uw
3,1312587597430,2.5,12.419,"15 km NE of Butte Falls, Oregon",42.622,-122.4088333,earthquake,reviewed,0,96,uw
3,1312567142440,2.6,14.964,"15 km ENE of Butte Falls, Oregon",42.6156667,-122.398,earthquake,reviewed,0,104,uw
3,1312483100300,2.5,2.349,"15 km SSE of Prospect, Oregon",42.6255,-122.4065,earthquake,reviewed,0,96,uw
3,1310761046630,2.5,12.031,"6 km NW of Junction City, Oregon",44.2528333,-123.2665,explosion,reviewed,0,96,uw
3,1310499958880,2.5,1.769,"28 km SSE of La Pine, Oregon",43.4383333,-121.3573333,explosion,reviewed,0,96,uw
3,1308740096990,2.8,4.433,"9 km WSW of Klamath Falls, Oregon",42.203,-121.8885,earthquake,reviewed,0,127,uw
3,1305855138900,2.6,5.533,"8 km E of Drain, Oregon",43.663,-123.2156667,explosion,reviewed,0,104,uw
3,1303429998970,2.6,17.54,"5 km NW of Junction City, Oregon",44.2556667,-123.2593333,explosion,reviewed,0,104,uw
3,1302037552920,2.7,18.284,"11 km ESE of Maupin, Oregon",45.122,-120.9543333,earthquake,reviewed,0,113,uw
3,1301225831330,2.5,15.772,"12 km ESE of Maupin, Oregon",45.1306667,-120.9381667,earthquake,reviewed,0,96,uw
3,1299166777219,2.6,32.1,"13 km E of Lake City, California",41.6472,-120.051,earthquake,reviewed,0,104,nn
3,1299067929010,2.6,3.128,"5 km N of Government Camp, Oregon",45.3556667,-121.7606667,earthquake,reviewed,0,104,uw
3,1293700666240,3.6,15.995,"12 km ESE of Maupin, Oregon",45.1315,-120.932,earthquake,reviewed,0,202,uw
3,1288215375270,2.5,-0.502,"8 km SSE of Bickleton, Washington",45.9346667,-120.2421667,explosion,reviewed,0,96,uw
3,1287520240330,2.6,-0.512,"7 km SE of Bickleton, Washington",45.9405,-120.2448333,explosion,reviewed,0,104,uw
3,1287207724050,2.9,14.981,"30 km S of Unity, Oregon",44.1618333,-118.2276667,earthquake,reviewed,0,129,uw
3,1284056334730,2.5,-1.383,"4 km W of Madras, Oregon",44.6375,-121.1805,explosion,reviewed,0,96,uw
3,1282959552990,2.7,6.757,"6 km NW of Warm Springs, Oregon",44.8068333,-121.3195,explosion,reviewed,0,112,uw
3,1280439078010,2.7,-0.638,"11 km SE of Arlington, Oregon",45.6485,-120.0953333,explosion,reviewed,0,112,uw
3,1273863784090,3.0,3.743,"6 km N of Government Camp, Oregon",45.3595,-121.7521667,earthquake,reviewed,0,144,uw
3,1270049845860,2.5,-0.632,"8 km S of Bickleton, Washington",45.9246667,-120.3105,explosion,reviewed,0,96,uw
3,1267487493450,2.5,-0.538,"2 km WSW of Arlington, Oregon",45.7086667,-120.2278333,explosion,reviewed,0,96,uw
3,1262450205910,3.6,14.468,"10 km ESE of Maupin, Oregon",45.137,-120.9555,earthquake,reviewed,0,202,uw
3,1259610535540,2.6,-0.618,"1 km SE of Arlington, Oregon",45.7061667,-120.1851667,explosion,reviewed,0,104,uw
3,1256418947820,2.5,18.597,"12 km ESE of Maupin, Oregon",45.1258333,-120.9456667,earthquake,reviewed,0,96,uw
3,1254530750000,3.13,11.29,"44 km WNW of Denio, Nevada",42.0838333,-119.1611667,earthquake,reviewed,0,151,uw
3,1250623000850,2.6,2.416,"8 km NW of Warm Springs, Oregon",44.816,-121.3365,explosion,reviewed,0,104,uw
3,1250416359720,2.8,4.256,"16 km ESE of Bickleton, Washington",45.933,-120.1043333,earthquake,reviewed,0,121,uw
3,1250198255570,2.6,1.653,"9 km NNW of Klamath Falls, Oregon",42.3036667,-121.8221667,earthquake,reviewed,0,104,uw
3,1250016067980,2.6,17.981,"24 km WNW of Boardman, Oregon",45.933,-119.988,earthquake,reviewed,0,104,uw
3,1249544518940,2.8,18.362,"12 km SE of Molalla, Oregon",45.0795,-122.4495,earthquake,reviewed,0,122,uw
3,1248512243370,3.2,6.906,"10 km NW of Brogan, Oregon",44.3146667,-117.6043333,earthquake,reviewed,0,158,uw
3,1248108274930,2.5,-0.534,"7 km SSW of Arlington, Oregon",45.659,-120.2375,explosion,reviewed,0,96,uw
3,1247908993680,2.8,16.515,"10 km ESE of Maupin, Oregon",45.1291667,-120.9626667,earthquake,reviewed,0,121,uw
3,1246989779900,2.8,-1.495,"14 km ENE of Terrebonne, Oregon",44.3851667,-121.0076667,explosion,reviewed,0,121,uw
3,1244828090100,2.6,3.301,"8 km E of La Pine, Oregon",43.6665,-121.3963333,explosion,reviewed,0,104,uw
3,1244310310620,2.6,18.305,"12 km ESE of Maupin, Oregon",45.1225,-120.9428333,earthquake,reviewed,0,104,uw
3,1243002238850,2.67,11.443,"2 km NNE of Macdoel, California",41.8505,-121.9906667,earthquake,reviewed,0,110,nc
3,1242418456510,2.7,-0.201,"14 km ESE of Wasco, Oregon",45.5383333,-120.5288333,explosion,reviewed,0,112,uw
3,1242067797870,2.5,0.788,"4 km NW of Madras, Oregon",44.6591667,-121.1678333,explosion,reviewed,0,96,uw
3,1241973024050,2.5,10.03,"12 km NE of Roosevelt, Washington",45.833,-120.1101667,earthquake,reviewed,0,96,uw
3,1241642033630,2.6,-0.484,Washington-Oregon border region,45.7023333,-120.1755,explosion,reviewed,0,104,uw
3,1240264758300,2.5,15.478,"11 km ESE of Maupin, Oregon",45.1301667,-120.9463333,earthquake,reviewed,0,96,uw
3,1240263712380,3.6,15.328,"10 km ESE of Maupin, Oregon",45.1335,-120.955,earthquake,reviewed,0,199,uw
3,1238711296950,2.7,1.2,"4 km W of Merrill, Oregon",42.0295,-121.6563333,earthquake,reviewed,0,112,uw
3,1237589090720,3.0,13.958,"10 km ESE of Maupin, Oregon",45.1351667,-120.959,earthquake,reviewed,0,140,uw
3,1232667847090,2.6,-1.156,"5 km WNW of Biggs Junction, Oregon",45.6913333,-120.8908333,explosion,reviewed,0,104,uw
3,1231129394300,2.67,9.946,"35 km WNW of Denio, Nevada",42.0548333,-119.0531667,earthquake,reviewed,0,110,uw
3,1230764160220,2.88,10.046,"34 km W of Denio, Nevada",42.0265,-119.0446667,earthquake,reviewed,0,128,uw
3,1230420755630,3.6,15.488,"11 km ESE of Maupin, Oregon",45.131,-120.9513333,earthquake,reviewed,0,201,uw
3,1227134015170,2.5,15.049,"4 km WNW of Sweet Home, Oregon",44.4095,-122.7855,explosion,reviewed,0,96,uw
3,1226850870650,3.4,13.178,"11 km ESE of Maupin, Oregon",45.1306667,-120.9535,earthquake,reviewed,0,178,uw
3,1221604618620,2.7,16.705,"11 km ESE of Maupin, Oregon",45.1295,-120.9491667,earthquake,reviewed,0,112,uw
3,1220381990120,2.5,-1.271,"4 km NNW of Mount Hood, Oregon",45.5765,-121.5858333,explosion,reviewed,0,96,uw
3,1219967557290,2.9,-0.758,"5 km NW of Wasco, Oregon",45.6313333,-120.7461667,explosion,reviewed,0,129,uw
3,1217369446590,2.7,4.172,"8 km NE of Wasco, Oregon",45.637,-120.6153333,explosion,reviewed,0,112,uw
3,1216061155170,4.2,16.378,"11 km ESE of Maupin, Oregon",45.1286667,-120.95,earthquake,reviewed,0,286,uw
3,1215025445470,2.8,5.225,"11 km WNW of Prineville, Oregon",44.3318333,-120.9738333,explosion,reviewed,0,121,uw
3,1213951568610,3.2,19.288,"12 km ESE of Maupin, Oregon",45.1293333,-120.9386667,earthquake,reviewed,0,158,uw
3,1212676407910,2.6,12.458,"10 km ESE of Maupin, Oregon",45.1436667,-120.9535,earthquake,reviewed,0,104,uw
3,1212338788030,3.4,15.848,"11 km ESE of Maupin, Oregon",45.132,-120.9535,earthquake,reviewed,0,178,uw
3,1211882642960,2.6,-0.382,"22 km SSW of Unity, Oregon",44.241,-118.2486667,earthquake,reviewed,0,104,uw
3,1211293056560,2.8,4.885,"22 km S of Unity, Oregon",44.2415,-118.2456667,earthquake,reviewed,0,121,uw
3,1210304000310,2.7,12.528,"10 km ESE of Maupin, Oregon",45.1366667,-120.9598333,earthquake,reviewed,0,112,uw
3,1210181373860,2.7,14.68,"2 km SW of Madras, Oregon",44.6218333,-121.1523333,explosion,reviewed,0,112,uw
3,1209368347430,3.1,19.875,Washington-Oregon border region,45.1258333,-120.9538333,earthquake,reviewed,0,148,uw
3,1208377015990,2.5,-1.59,"9 km W of Merrill, Oregon",42.0371667,-121.709,earthquake,reviewed,0,96,uw
3,1208314672380,2.9,11.708,"11 km ESE of Maupin, Oregon",45.1308333,-120.947,earthquake,reviewed,0,129,uw
3,1207786783450,2.5,-0.649,"5 km WSW of Arlington, Oregon",45.6891667,-120.26,explosion,reviewed,0,96,uw
3,1207438733120,3.6,17.588,"12 km ESE of Maupin, Oregon",45.13,-120.9425,earthquake,reviewed,0,199,uw
3,1207004427620,2.8,-0.598,"3 km SE of Arlington, Oregon",45.6968333,-120.1696667,explosion,reviewed,0,121,uw
3,1206043438690,3.1,17.772,"12 km ESE of Maupin, Oregon",45.1295,-120.9428333,earthquake,reviewed,0,148,uw
3,1205172413640,2.5,16.615,"11 km ESE of Maupin, Oregon",45.128,-120.9533333,earthquake,reviewed,0,96,uw
3,1203199435800,2.6,-1.197,"6 km SE of Pine Grove, Oregon",45.064,-121.3195,explosion,reviewed,0,104,uw
3,1202772407450,2.7,-1.641,"2 km NNW of Madras, Oregon",44.6506667,-121.1408333,explosion,reviewed,0,112,uw
3,1202091353530,3.3,19.392,"12 km ESE of Maupin, Oregon",45.1288333,-120.9423333,earthquake,reviewed,0,168,uw
3,1201116047930,3.1,0.977,"12 km E of Terrebonne, Oregon",44.3718333,-121.0291667,explosion,reviewed,0,148,uw
3,1199334113350,2.7,16.162,"11 km ESE of Maupin, Oregon",45.127,-120.946,earthquake,reviewed,0,112,uw
4,1687357568576,3.8,63.7,Central Alaska,62.4333,-150.5708,earthquake,reviewed,0,226,ak
4,1687301539173,3.3,107.8,"73 km NNE of Petersville, Alaska",63.1418,-150.4777,earthquake,reviewed,0,168,ak
4,1686323424285,2.6,5.8,"28 km S of Denali National Park, Alaska",63.286,-151.6985,earthquake,reviewed,0,104,ak
4,1686252198141,2.6,2.0,"97 km E of Lime Village, Alaska",61.476,-153.6229,earthquake,reviewed,0,104,ak
4,1685842338778,2.5,8.7,Central Alaska,64.3081,-153.4144,earthquake,reviewed,0,96,ak
4,1685821286000,2.8,15.2,"21 km WSW of Manley Hot Springs, Alaska",64.9086,-151.0384,earthquake,reviewed,0,121,ak
4,1685273457889,3.7,77.0,"59 km SW of Cantwell, Alaska",63.0124,-149.7743,earthquake,reviewed,0,212,ak
4,1685190529051,2.6,95.8,"38 km W of Petersville, Alaska",62.5071,-151.5139,earthquake,reviewed,0,104,ak
4,1684612494997,2.8,124.4,"71 km ESE of Denali National Park, Alaska",63.3092,-150.3898,earthquake,reviewed,0,121,ak
4,1684536399640,2.5,138.1,"50 km WSW of Denali Park, Alaska",63.642,-149.9146,earthquake,reviewed,0,96,ak
4,1684371156485,2.8,127.5,"60 km SE of Denali National Park, Alaska",63.1623,-150.8614,earthquake,reviewed,0,121,ak
4,1684147278551,3.6,80.5,,62.1901,-151.3542,earthquake,reviewed,0,200,ak
4,1683748276753,2.6,11.7,"41 km NNW of Koyukuk, Alaska",65.2317,-158.0193,earthquake,reviewed,0,104,ak
4,1683666705612,2.5,85.5,"57 km SW of Cantwell, Alaska",63.0007,-149.7056,earthquake,reviewed,0,96,ak
4,1683603656273,4.4,117.5,"37 km WSW of Denali Park, Alaska",63.6557,-149.6506,earthquake,reviewed,0,299,ak
4,1683420727027,2.5,101.9,"41 km WNW of Skwentna, Alaska",62.1705,-152.0954,earthquake,reviewed,0,96,ak
4,1683358867974,3.1,116.3,"75 km NNE of Petersville, Alaska",63.1524,-150.4086,earthquake,reviewed,0,148,ak
4,1683258378936,2.5,18.2,"27 km SE of Manley Hot Springs, Alaska",64.801,-150.3125,earthquake,reviewed,0,96,ak
4,1683074187668,2.5,69.2,"27 km SSW of Petersville, Alaska",62.2609,-150.9412,earthquake,reviewed,0,96,ak
4,1682678016731,2.6,112.9,"68 km N of Petersville, Alaska",63.1138,-150.6881,earthquake,reviewed,0,104,ak
4,1682629580535,2.7,98.0,"58 km N of Petersville, Alaska",63.0222,-150.7616,earthquake,reviewed,0,112,ak
4,1682501169308,3.5,13.1,"61 km SSW of Tanana, Alaska",64.6466,-152.4724,earthquake,reviewed,0,188,ak
4,1682501140574,3.5,19.4,"58 km SSW of Tanana, Alaska",64.6715,-152.4726,earthquake,reviewed,0,188,ak
4,1682303945498,2.9,7.5,"51 km E of Huslia, Alaska",65.7643,-155.2801,earthquake,reviewed,0,129,ak
4,1682242307661,3.3,107.8,Central Alaska,62.8944,-150.6789,earthquake,reviewed,0,168,ak
4,1681889193664,2.6,114.6,"64 km SE of Denali National Park, Alaska",63.0682,-150.9787,earthquake,reviewed,0,104,ak
4,1681855297646,3.1,126.6,"60 km SE of Denali National Park, Alaska",63.1949,-150.7962,earthquake,reviewed,0,148,ak
4,1681724170932,2.9,114.3,"29 km WSW of Denali Park, Alaska",63.6736,-149.4963,earthquake,reviewed,0,129,ak
4,1681578635553,2.6,114.6,Central Alaska,63.2665,-150.4314,earthquake,reviewed,0,104,ak
4,1681116673051,2.6,83.8,"36 km NNE of Petersville, Alaska",62.8093,-150.5599,earthquake,reviewed,0,104,ak
4,1680926113814,2.6,7.5,"79 km ESE of Nikolai, Alaska",62.649,-153.035,earthquake,reviewed,0,104,ak
4,1680790828118,3.6,100.8,"63 km NNE of Petersville, Alaska",63.0461,-150.454,earthquake,reviewed,0,200,ak
4,1680712748757,2.5,12.2,"94 km SE of Ruby, Alaska",64.0913,-154.2171,earthquake,reviewed,0,96,ak
4,1680471509390,2.5,8.9,"45 km SE of Denali National Park, Alaska",63.2683,-151.0531,earthquake,reviewed,0,96,ak
4,1680401429926,2.5,13.9,"30 km S of Denali National Park, Alaska",63.2683,-151.6121,earthquake,reviewed,0,96,ak
4,1680374114635,2.6,86.9,"48 km NNE of Petersville, Alaska",62.8854,-150.3314,earthquake,reviewed,0,104,ak
4,1680276388276,2.5,111.6,Central Alaska,63.2029,-150.4272,earthquake,reviewed,0,96,ak
4,1680115303992,2.8,3.9,,62.2375,-153.1834,earthquake,reviewed,0,121,ak
4,1680090551851,3.3,80.4,"28 km NNE of Skwentna, Alaska",62.2219,-151.1611,earthquake,reviewed,0,168,ak
4,1680086693132,2.5,3.6,"13 km NE of Skwentna, Alaska",62.0904,-151.2371,earthquake,reviewed,0,96,ak
4,1680015018635,2.6,18.0,"61 km W of Clear, Alaska, Alaska",64.2218,-150.4603,earthquake,reviewed,0,104,ak
4,1679799670852,2.7,128.6,"65 km SE of Denali National Park, Alaska",63.2115,-150.6332,earthquake,reviewed,0,112,ak
4,1679730856023,3.2,101.3,,62.1644,-152.1023,earthquake,reviewed,0,158,ak
4,1679672618811,2.8,74.7,"27 km SSW of Petersville, Alaska",62.2777,-151.001,earthquake,reviewed,0,121,ak
4,1679220731887,3.7,122.4,Central Alaska,63.1047,-150.9621,earthquake,reviewed,0,212,ak
4,1679009210555,3.2,112.7,"74 km WSW of Cantwell, Alaska",63.2182,-150.3806,earthquake,reviewed,0,158,ak
4,1678856439081,2.5,127.0,"67 km ESE of Denali National Park, Alaska",63.2476,-150.5434,earthquake,reviewed,0,96,ak
4,1678780850718,2.5,76.1,"55 km NNE of Chase, Alaska",62.9219,-149.7581,earthquake,reviewed,0,96,ak
4,1678580787325,2.7,10.1,"19 km ESE of Denali National Park, Alaska",63.462,-151.3797,earthquake,reviewed,0,112,ak
4,1678176031912,2.5,123.8,"62 km NNW of Petersville, Alaska",63.0461,-151.0174,earthquake,reviewed,0,96,ak
4,1678173739161,2.7,117.9,"61 km N of Petersville, Alaska",63.0393,-150.965,earthquake,reviewed,0,112,ak
4,1678102015706,2.5,12.0,"46 km W of Lake Minchumina, Alaska",63.8543,-153.2525,earthquake,reviewed,0,96,ak
4,1678013964044,3.1,129.1,"63 km SE of Denali National Park, Alaska",63.2184,-150.665,earthquake,reviewed,0,148,ak
4,1677786556155,2.8,11.9,"46 km W of Lake Minchumina, Alaska",63.8583,-153.266,earthquake,reviewed,0,121,ak
4,1677740188708,4.7,10.2,"44 km W of Lake Minchumina, Alaska",63.8634,-153.218,earthquake,reviewed,0,340,ak
4,1677738422776,2.8,6.7,"38 km SE of Denali National Park, Alaska",63.3098,-151.1465,earthquake,reviewed,0,121,ak
4,1677143735398,2.6,134.9,Central Alaska,63.2491,-150.5628,earthquake,reviewed,0,104,ak
4,1677112969243,2.8,104.7,Central Alaska,62.1535,-152.0921,earthquake,reviewed,0,121,ak
4,1677007297519,2.8,11.7,"46 km E of Denali National Park, Alaska",63.6009,-150.7996,earthquake,reviewed,0,121,ak
4,1676885818114,2.5,10.0,"95 km SSE of Kaltag, Alaska",63.5506,-157.8939,earthquake,reviewed,0,96,ak
4,1676836310238,3.5,12.2,"95 km SSE of Kaltag, Alaska",63.5446,-157.9062,earthquake,reviewed,0,188,ak
